GEOID,State,County,Population,EJ indexes above 80th percentile,DEMOGIDX_2,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,P_DEMOGIDX_2,P_PM25,P_OZONE,P_DSLPM,P_PTRAF,P_NO2,P_LIFEEXPPCT
06001420100,California,Alameda County,2631,0,0.9833,0.458,0.0821,0.0413,0.0551,0.0342,0.0328,0.0365,0.1836,0.159,11.214,47.717,0.209,1975.89,5221484.201,0.9229,0.245,0.493,15.008,0,14269.348,9.552,0,33,91,0,67,92,71,17
06001420200,California,Alameda County,3275,0,1.3651,0.6495,0.1056,0.026,0.0449,0.0744,0.0363,0.0223,0.1447,0.1426,11.191,47.517,0.207,2385.187,6131736.513,0.5981,0.217,0.581,14.915,0,14571.277,10.045,0,52,91,0,66,94,75,8
06001420301,California,Alameda County,2645,0,1.3327,0.6204,0.1115,0.0256,0.0353,0.1088,0.0109,0.079,0.1709,0.16,11.151,47.344,0.22,2965.174,7916670.735,0.0778,0.274,0.614,14.168,0,16787.289,9.663,0,51,91,0,69,97,72,18
06001420302,California,Alameda County,2446,0,1.4014,0.6529,0.1169,0.0198,0.0642,0.0519,0.0307,0.0846,0.1202,0.16,11.095,47.08,0.23,2929.025,7753577.8,0.6915,0.267,0.614,16.244,0,14655.074,10.224,0,54,90,0,72,97,76,18
06001420401,California,Alameda County,1333,8,2.5895,0.6797,0.5385,0,0.1058,0.0572,0.059,0.1373,0.084,,11.174,47.003,0.256,2067.79,6740764.133,0.1643,0.363,0.551,15.386,0,49.136,11.05,0,86,91,0,77,95,82,
06001420402,California,Alameda County,1661,9,2.3346,0.6803,0.4442,0.0493,0.0524,0.0896,0,0.0945,0.0102,,11.075,46.663,0.245,2464.402,7759270.473,0.1226,0.369,0.595,16.507,0,6211.535,10.478,0,81,90,0,75,97,78,
06001420500,California,Alameda County,2548,0,1.1622,0.5114,0.1154,0.0429,0.072,0.0395,0.0374,0.0338,0.1221,0.1662,11.195,47.151,0.265,1849.105,6149245.41,0.7432,0.316,0.52,15.437,0,4918.378,10.859,0,43,91,0,79,94,81,23
06001420600,California,Alameda County,3488,0,0.8522,0.363,0.092,0.0422,0.0582,0.0256,0.0221,0.0565,0.1798,0.1436,11.225,47.422,0.265,1636.643,5415945.096,0.863,0.242,0.489,16.048,0,56.081,9.821,0,25,91,0,78,92,73,8
06001421100,California,Alameda County,2108,0,0.5145,0.2339,0.0465,0.0633,0.0802,0.006,0.0063,0.0247,0.3074,0.0503,11.293,48.607,0.217,1305.526,3755760.175,0.8063,0.115,0.343,10.456,0,13759.079,6.539,0,8,91,1,69,87,40,0
06001421200,California,Alameda County,3557,0,0.5474,0.3048,0.0152,0.046,0.099,0,0.0039,0.0374,0.3565,0.1159,11.275,48.213,0.223,1484.118,4236582.366,0.9488,0.159,0.38,11.551,0,13973.09,7.886,0,9,91,1,70,89,54,2
06001421300,California,Alameda County,4011,0,0.7291,0.2752,0.1003,0.0392,0.0908,0,0.0204,0.0728,0.2997,0.1179,11.238,47.749,0.242,1570.569,4978956.875,0.7784,0.254,0.438,13.765,0,8010.998,8.8,0,18,91,0,74,91,63,2
06001421400,California,Alameda County,1638,0,0.8438,0.2247,0.1735,0,0.1154,0,0.0259,0.0366,0.3968,0.1672,11.286,47.942,0.263,1261.199,4993154.824,0.8699,0.218,0.4,13.712,0,66.041,7.917,0,25,91,0,78,91,54,23
06001421500,California,Alameda County,4064,0,0.6077,0.185,0.1108,0.0539,0.0871,0.0064,0.017,0.0411,0.2662,0.1056,11.298,48.478,0.246,1115.358,3987206.17,0.7506,0.169,0.343,11.437,0,77.328,6.5,0,12,91,1,75,88,40,1
06001421600,California,Alameda County,3854,0,0.8406,0.2875,0.1339,0.0462,0.1033,0.0174,0.0136,0.04,0.2545,0.0944,11.307,48.272,0.243,1020.112,4452371.062,0.6942,0.203,0.36,14.022,0,68.896,7.047,0,25,91,1,75,90,45,0
06001421700,California,Alameda County,3421,0,1.3398,0.347,0.2815,0.0198,0.1263,0.0905,0.0235,0.0427,0.2534,0.12,11.273,47.746,0.263,1198.668,5532790.055,0.5853,0.28,0.436,20.606,0,59.366,8.868,0,51,91,0,78,93,64,2
06001421800,California,Alameda County,2260,0,0.7621,0.2991,0.0978,0.0288,0.0912,0,0.0194,0.0248,0.2208,0.121,11.256,47.428,0.264,1335.702,5305882.904,0.9021,0.334,0.501,16.425,0,55.816,9.585,0,20,91,0,78,92,71,2
06001421900,California,Alameda County,4141,0,1.0885,0.4955,0.0979,0.0151,0.0769,0.0442,0.0233,0.0362,0.1698,0.1323,11.206,46.965,0.265,1542.673,5751685.321,0.8254,0.351,0.585,15.508,0,50.824,10.718,0,39,91,0,78,93,80,5
06001422000,California,Alameda County,2453,0,1.3078,0.5051,0.1729,0.0223,0.1353,0.0186,0.0544,0.0563,0.1667,0.1805,11.109,45.947,0.248,1512.831,7737892.333,0.2978,0.39,1.36,21.019,0,43.206,11.229,0,50,90,0,76,97,83,37
06001422100,California,Alameda County,3200,0,1.2155,0.5328,0.1219,0.0457,0.1303,0.008,0.0584,0.0413,0.1834,0.2041,11.185,46.467,0.256,1546.862,6506759.449,0.5207,0.372,0.789,17.118,0,43.567,11.134,0,45,91,0,77,95,83,60
06001422200,California,Alameda County,3280,0,1.0051,0.3738,0.1417,0.052,0.0768,0.014,0.0416,0.0375,0.1232,0.1313,11.21,46.738,0.265,1366.407,5851113.187,0.7031,0.363,0.738,16.406,0,44.792,11.312,0,34,91,0,78,93,84,4
06001422300,California,Alameda County,3567,0,1.2365,0.4743,0.1654,0.068,0.0791,0.0562,0.0132,0.0292,0.1951,0.121,11.241,47.175,0.264,1244.075,5515194.047,0.5404,0.346,0.568,17.118,0,49.11,10.88,0,46,91,0,78,93,81,2
06001422400,California,Alameda County,4187,5,1.7441,0.6226,0.2618,0.062,0.1001,0.0513,0.0284,0.0344,0.1151,0.1754,11.275,47.496,0.264,1135.804,5683473.105,0.5812,0.332,0.471,20.114,0,53.044,9.755,0,66,91,0,78,93,72,31
06001422500,California,Alameda County,4467,6,2.0514,0.5536,0.4173,0.0283,0.0603,0.162,0.076,0.0188,0.088,0.1641,11.296,47.972,0.263,1005.649,5010940.276,0.5885,0.28,0.391,16.597,0,58.488,7.755,0,74,91,0,78,91,53,21
06001422700,California,Alameda County,4803,9,2.6191,0.6369,0.5756,0.0689,0.1018,0.008,0.0358,0.0035,0.0275,,11.31,48.038,0.255,826.948,6033243.056,0.3076,0.233,0.357,14.837,0,53.823,8.37,0,86,91,0,77,94,59,
06001422800,California,Alameda County,8980,10,3.3349,0.7232,0.7867,0.1279,0.0694,0.1093,0.0216,0,0.0095,,11.287,47.676,0.264,885.884,6047636.125,0.5035,0.242,0.413,17.902,0,50.861,9.965,0,96,91,0,78,94,74,
06001422901,California,Alameda County,2024,8,2.3017,0.5949,0.4843,0.0819,0.0533,0.073,0.0823,0.0049,0.0726,0.2103,11.251,47.299,0.264,965.373,6262205.192,0.2624,0.299,0.509,22.337,0,47.343,10.569,0,80,91,0,78,94,79,66
06001422902,California,Alameda County,3022,10,2.7089,0.6999,0.5702,0,0.0874,0.011,0.0352,0.0106,0.0222,0.2103,11.254,47.354,0.264,1044.786,6072043.893,0.3982,0.348,0.52,21.022,0,48.581,10.679,0,88,91,0,78,94,80,66
06001423000,California,Alameda County,4549,0,1.1687,0.4273,0.1692,0.0412,0.0897,0.036,0.0161,0.0328,0.1343,0.1405,11.225,46.94,0.265,1116.202,5780986.083,0.6915,0.363,0.668,17.786,0,45.363,11.475,0,43,91,0,79,93,85,7
06001423100,California,Alameda County,4275,9,2.0542,0.5869,0.398,0.0485,0.2187,0.0588,0.0581,0.055,0.2061,0.1662,11.217,46.543,0.265,1185.722,6018140.56,0.5838,0.377,0.999,17.934,0,41.757,11.885,0,75,91,0,79,94,87,23
06001423200,California,Alameda County,3003,7,1.8512,0.6084,0.31,0.0195,0.1665,0.0451,0.1049,0.026,0.0976,0.1949,11.189,46.257,0.256,1239.604,6517996.981,0.5097,0.39,1.696,20.993,0,38.14,11.553,0,69,91,0,77,95,85,51
06001423300,California,Alameda County,3476,7,1.6798,0.5411,0.288,0.0603,0.1582,0.0308,0.0411,0.0432,0.1726,0.1733,11.189,46.511,0.301,1006.75,6695794.858,0.7022,0.406,1.118,19.277,0,34.945,12.918,0,64,91,0,83,95,91,29
06001423400,California,Alameda County,5551,5,1.5973,0.5293,0.2648,0.0641,0.1128,0.0523,0.0721,0.024,0.1155,0.1764,11.228,46.848,0.313,947.97,6444030.751,0.6127,0.391,0.7,18.158,0,36.868,12.635,0,61,91,0,85,95,90,33
06001423500,California,Alameda County,3540,0,1.3819,0.4534,0.2319,0.0404,0.1029,0.0764,0.0391,0.0404,0.1907,0.1692,11.247,47.169,0.315,898.555,6610669.716,0.5362,0.318,0.526,18.451,0,41.867,11.227,0,53,91,0,85,95,83,25
06001423601,California,Alameda County,2738,0,1.1349,0.3736,0.1896,0.0706,0.0896,0.0089,0.0138,0.0197,0.2509,,11.279,47.499,0.365,814.139,6408258.019,0.7921,0.269,0.419,20.057,0,42.346,10.626,0,41,91,0,89,94,79,
06001423602,California,Alameda County,7198,9,2.5656,0.5286,0.6222,0.0755,0.0557,0,0.0558,0.0289,0.0988,,11.275,47.601,0.264,890.294,6036553.586,0.4471,0.253,0.419,19.509,0,47.239,10.401,0,86,91,0,78,94,78,
06001423700,California,Alameda County,3606,0,1.2749,0.3957,0.2277,0.0541,0.0746,0.034,0.0046,0.0333,0.1553,0.0913,11.306,47.99,0.303,795.651,6533910.692,0.7386,0.246,0.353,15.015,0,49.413,8.827,0,48,91,0,84,95,64,0
06001423800,California,Alameda County,3425,0,0.794,0.2745,0.1247,0.0387,0.0736,0.0232,0.0058,0.0596,0.2619,0.1005,11.302,47.962,0.345,733.141,6694990.544,0.845,0.267,0.275,14.41,0,39.307,8.816,0,22,91,0,88,95,63,0
06001423901,California,Alameda County,2258,6,1.648,0.4827,0.312,0.0583,0.1324,0.021,0.0835,0.0283,0.1683,0.1703,11.243,47.077,0.378,827.898,7193864.724,0.7409,0.308,0.49,18.483,0,33.868,11.782,0,63,91,0,90,96,86,26
06001423902,California,Alameda County,1512,0,1.11,0.3115,0.2185,0.0421,0.1342,0.0212,0.0126,0.0218,0.1878,0.1641,11.276,47.514,0.376,797.231,6654384.134,0.7666,0.284,0.403,19.425,0,36.642,10.239,0,40,91,0,90,95,76,21
06001424001,California,Alameda County,3631,7,1.7122,0.5365,0.3028,0.1075,0.1046,0.0107,0.1022,0.0229,0.1248,0.2154,11.217,46.759,0.381,839.645,7297125.728,0.6121,0.331,0.599,18.877,0,27.904,12.888,0,65,91,0,90,96,91,70
06001424002,California,Alameda County,2663,7,1.7251,0.623,0.2546,0.0902,0.1239,0.0434,0.0887,0.0725,0.1344,0.1887,11.189,46.562,0.385,885.582,7446873.937,0.6148,0.39,0.788,20.328,0,26.773,12.879,0,65,91,0,91,96,91,45
06001425101,California,Alameda County,1754,0,1.169,0.5456,0.0969,0.0516,0.1186,0.0813,0.0083,0.0205,0.2623,0.1692,11.041,45.844,0.333,840.613,8127117.262,0.0478,0.541,0.553,20.81,0,18.103,12.418,0,43,90,0,87,97,89,25
06001425102,California,Alameda County,3969,1,1.4596,0.7052,0.1063,0.0189,0.0519,0.0847,0.0298,0.0448,0.0731,0.1703,11.097,46.049,0.396,841.303,10591315.946,0.0299,0.452,0.657,28.76,0,18.644,11.443,0,56,90,0,91,98,84,26
06001425103,California,Alameda County,3103,4,1.5213,0.6871,0.1402,0.0962,0.0744,0.0314,0.0165,0.0213,0.0554,0.1703,11.121,46.22,0.376,833.03,8070167.503,0.2049,0.463,0.701,34.905,0,20.313,11.357,0,58,91,0,90,97,84,26
06001425104,California,Alameda County,4014,6,1.7458,0.5845,0.2858,0.0384,0.1079,0.0485,0.0355,0.0491,0.154,0.1795,11.107,46.331,0.369,694.525,9981645.824,0.299,0.51,0.371,25.126,0,17.177,12.185,0,66,90,0,90,98,88,36
06001426100,California,Alameda County,6300,0,0.595,0.3194,0.0238,0.0372,0.0679,0,0,0.0562,0.2525,,11.249,48.411,0.276,515.832,5825037.223,0.8614,0.32,0.158,13.603,0,19.099,8.219,0,11,91,1,80,93,57,
06001426200,California,Alameda County,4861,0,0.7285,0.3191,0.0732,0.0653,0.0952,0.0242,0.023,0.0568,0.2037,0.1569,11.223,47.85,0.376,544.837,6750122.427,0.9276,0.377,0.164,16.568,0,18.713,9.259,0,18,91,0,90,95,68,15
06001427100,California,Alameda County,4222,0,0.8268,0.4202,0.0476,0.0642,0.0582,0.0189,0.0394,0.0748,0.176,0.1703,11.145,48.159,0.287,373.182,5484201.033,0.9018,0.34,0.18,12.893,0,0,11.178,0,24,91,1,82,93,83,26
06001427200,California,Alameda County,4508,5,1.6459,0.6744,0.1939,0.0555,0.0936,0.0406,0.108,0.0597,0.112,0.1805,11.069,47.497,0.29,387.268,5599521.142,0.689,0.502,0.178,13.174,0,0,10.617,0,63,90,0,82,93,79,37
06001427300,California,Alameda County,5283,4,1.6452,0.6833,0.1882,0.0241,0.1043,0.0864,0.0826,0.0454,0.1581,0.2,10.995,46.911,0.24,396.012,5492386.524,0.4369,1.071,0.221,14.133,0,0,8.867,0,63,90,0,74,93,64,56
06001427600,California,Alameda County,4740,4,1.8616,0.7148,0.2487,0.0849,0.1073,0.1169,0.1391,0.066,0.1086,0.2205,10.933,46.492,0.218,392.966,4829114.046,0.3234,2.816,0.194,14.923,0,0,7.804,0,69,90,0,69,91,53,74
06001427700,California,Alameda County,5009,0,1.1024,0.3907,0.1672,0.0415,0.1243,0.0566,0.0381,0.0529,0.1509,0.1908,10.916,46.511,0.207,379.561,4360208.697,0.5351,2.787,0.208,13.271,0,0,7.59,0,39,90,0,66,89,51,47
06001427800,California,Alameda County,4274,0,1.3169,0.4857,0.1881,0.0458,0.0866,0.0146,0.081,0.0826,0.1196,0.1703,10.992,46.865,0.205,378.572,4785056.793,0.8123,0.914,0.218,11.683,0,0,8.221,0,50,90,0,65,91,58,26
06001427900,California,Alameda County,4686,0,1.2859,0.4791,0.1808,0.0688,0.1188,0.1055,0.0378,0.0574,0.1571,0.159,11.018,47.168,0.266,378.423,4907464.968,0.6063,0.67,0.171,11.435,0,0,8.851,0,49,90,0,79,91,64,17
06001428000,California,Alameda County,2906,4,1.5801,0.6817,0.1652,0.1163,0.0454,0.0285,0.0105,0.1167,0.1177,0.1754,11.07,47.582,0.289,377.693,5007098.528,0.4268,0.482,0.147,13.477,0,0,10.658,0,60,90,0,82,91,79,31
06001428100,California,Alameda County,4866,0,1.0277,0.4873,0.0806,0.0402,0.0717,0.0431,0.0474,0.0499,0.1811,0.1764,11.107,48.077,0.285,371.561,4782746.415,0.7856,0.341,0.186,12.105,0,0,10.772,0,35,90,0,81,91,80,33
06001428200,California,Alameda County,6475,0,1.2954,0.4859,0.1801,0.0268,0.1243,0.0619,0.0455,0.0559,0.2406,0.1518,11.094,47.938,0.268,368.519,4533023.137,0.5754,0.385,0.182,10.881,0,0,10.45,0,49,90,0,79,90,78,12
06001428301,California,Alameda County,7203,0,1.35,0.7398,0.0448,0.0458,0.0734,0.0714,0.0962,0.0519,0.1719,0.1641,11.05,48.007,0.207,402.14,2846337.085,0.1118,0.376,0.228,7.671,0,0,7.421,0,51,90,0,66,81,49,21
06001428302,California,Alameda County,7022,0,1.0618,0.5571,0.0504,0.0479,0.071,0.0449,0.0385,0.0375,0.2435,0.1179,11.039,47.66,0.199,369.96,3127292.745,0.0227,0.433,0.191,8.848,0,0,8.011,0,37,90,0,64,83,55,2
06001428400,California,Alameda County,4756,4,1.569,0.6293,0.1931,0.054,0.078,0.0245,0.0957,0.0563,0.1709,0.1805,11.019,47.351,0.288,366.417,4437945.167,0.6077,0.515,0.153,11.486,0,0,10.491,0,60,90,0,82,90,78,37
06001428500,California,Alameda County,3302,0,1.4044,0.5833,0.1606,0.0196,0.1284,0.0852,0.0666,0.0569,0.1672,0.161,11.009,47.224,0.215,363.689,4046063.909,0.2586,0.613,0.142,10.251,0,0,9.277,0,54,90,0,68,88,68,18
06001428600,California,Alameda County,3235,0,1.2205,0.5753,0.0978,0.0234,0.0905,0.0606,0.0726,0.0572,0.2519,0.1774,10.966,46.846,0.203,364.33,4185671.177,0.1115,0.806,0.178,11.018,0,0,8.182,0,46,90,0,65,89,57,33
06001428700,California,Alameda County,5078,5,2.2577,0.7741,0.3584,0.0783,0.1023,0.0495,0.1057,0.1042,0.1284,0.1764,10.865,45.993,0.314,419.85,5568662.315,0.0684,8.329,0.215,19.591,0,0,8.864,0,79,90,0,85,93,64,33
06001430101,California,Alameda County,7034,0,1.3132,0.6615,0.0791,0.053,0.0609,0.0465,0.0473,0.0336,0.1773,0.1569,11.579,60.271,0.202,304.062,2649080.552,0.0787,0,0.154,4.258,0,0.066,5.267,0,50,92,50,64,79,27,15
06001430102,California,Alameda County,2459,0,1.0934,0.4656,0.118,0.0248,0.093,0.0476,0.039,0.0362,0.283,0.119,11.514,56.51,0.137,314.425,3559150.73,0.1176,0.046,0.248,7.527,0,4.244,3.97,0,39,92,30,42,86,14,2
06001430200,California,Alameda County,7713,0,1.0605,0.4879,0.0923,0.0592,0.1013,0.0422,0.067,0.0458,0.2051,0.1518,11.502,57.806,0.214,303.244,2545847.778,0.4289,0,0.126,4.562,0,0,5.976,0,37,92,36,68,78,34,12
06001430300,California,Alameda County,4290,0,1.1074,0.5618,0.0643,0.0703,0.0767,0.0626,0.0827,0.0723,0.204,0.1579,11.451,56.546,0.168,316.095,2740741.303,0.534,0,0.271,5.067,0,0,6.335,0,40,91,30,54,80,38,16
06001430400,California,Alameda County,2155,0,1.0179,0.5341,0.0483,0.0492,0.0464,0.0366,0.0261,0.0478,0.2102,0.1621,11.424,55.423,0.147,331.299,3168925.363,0.6525,0,0.318,6.113,0,0,6.757,0,35,91,24,46,84,42,19
06001430500,California,Alameda County,6250,5,2.0782,0.7589,0.3015,0.0404,0.0795,0.1169,0.1414,0.048,0.1381,0.1733,11.38,55.003,0.279,341.535,5730234.492,0.4344,0,0.398,7.422,0,26.1,8.882,0,75,91,22,81,93,64,29
06001430600,California,Alameda County,6244,1,1.5195,0.615,0.1837,0.0343,0.1184,0.0761,0.0866,0.0476,0.2061,0.1579,11.404,55.787,0.282,328.294,4196445.268,0.4005,0,0.366,6.844,0,20.068,8.719,0,58,91,26,81,89,63,16
06001430700,California,Alameda County,4085,1,1.4822,0.6144,0.1702,0.0447,0.1093,0.0984,0.0802,0.0619,0.1557,0.1774,11.451,56.775,0.254,316.403,3317801.768,0.643,0,0.317,6.266,0,7.268,8.209,0,57,91,31,77,84,57,33
06001430800,California,Alameda County,5814,0,1.384,0.5748,0.1583,0.0216,0.0916,0.1066,0.1109,0.0492,0.1782,0.1508,11.475,57.921,0.254,312.707,3940699.407,0.5274,0,0.385,7.529,0,16.819,8.377,0,53,92,37,77,88,59,12
06001430900,California,Alameda County,5214,4,1.8428,0.7194,0.2389,0.03,0.0792,0.0989,0.1124,0.0681,0.1415,0.2113,11.43,56.788,0.254,316.259,4362044.799,0.4141,0,0.435,7.939,0,25.268,9.76,0,69,91,31,77,89,72,67
06001431000,California,Alameda County,3091,4,1.9231,0.7347,0.2591,0.0329,0.1333,0.0882,0.0762,0.0372,0.2135,0.1826,11.424,57.136,0.256,315.807,6362397.189,0.3651,0,0.502,9.528,0,26.171,9.751,0,71,91,33,77,94,72,39
06001431100,California,Alameda County,3259,3,1.8312,0.7426,0.2205,0.0065,0.1104,0.0413,0.0997,0.054,0.1037,0.2123,11.452,57.987,0.254,322.536,5471897.607,0.3531,0,0.52,7.683,0,26.722,9.205,0,68,91,37,77,92,67,68
06001431200,California,Alameda County,5865,0,1.3584,0.6396,0.1092,0.0132,0.0981,0.0223,0.0643,0.0275,0.2061,0.1856,11.411,56.927,0.267,333.274,5955528.969,0.337,0,0.568,8.632,0,29.839,9.221,0,52,91,32,79,94,67,42
06001432100,California,Alameda County,3892,2,1.5486,0.6763,0.1569,0.0176,0.0414,0.0266,0.1011,0.0455,0.1326,0.1959,11.36,52.244,0.177,416.258,4755976.36,0.8351,0,0.243,7.758,0,0,7.717,0,59,91,8,57,91,52,52
06001432200,California,Alameda County,3987,5,2.0395,0.7346,0.3021,0.049,0.1184,0.0727,0.0828,0.068,0.1763,0.1579,11.332,51.682,0.251,491.106,4313641.602,0.6402,0,0.309,9.704,0,0,7.764,0,74,91,5,76,89,53,16
06001432300,California,Alameda County,4874,4,1.7296,0.7509,0.1779,0.0508,0.0997,0.0432,0.1226,0.0384,0.1592,0.1703,11.304,51.232,0.258,604.65,4457190.737,0.7229,0,0.437,9.574,0,0,7.969,0,65,91,4,77,90,55,26
06001432400,California,Alameda County,6346,7,2.2706,0.8738,0.3021,0.0698,0.1469,0.0719,0.2347,0.0515,0.1245,0.1733,11.176,50.349,0.238,1050.768,4389030.077,0.6582,0.026,0.645,9.97,0,0,7.988,0,80,91,2,73,89,55,29
06001432501,California,Alameda County,4892,3,1.5524,0.7978,0.0838,0.0285,0.085,0.1795,0.1848,0.0329,0.1868,0.1651,11.27,51.278,0.254,790.207,5780015.739,0.6991,0,0.528,10.428,0,0,8.829,0,60,91,4,77,93,64,22
06001432502,California,Alameda County,5126,6,2.0819,0.8919,0.2214,0.0519,0.0936,0.1013,0.1343,0.0466,0.1434,0.1467,11.268,50.866,0.255,894.812,5201663.287,0.4571,0,0.587,9.742,0,0,8.368,0,75,91,3,77,92,59,10
06001432601,California,Alameda County,4092,3,1.8115,0.7593,0.2029,0.0379,0.1079,0.0543,0.0934,0.0462,0.1554,0.199,11.299,51.697,0.254,586.546,5147366.327,0.2208,0,0.414,15.33,0,0,8.571,0,68,91,5,77,92,61,55
06001432602,California,Alameda County,3123,3,1.875,0.8581,0.1658,0.0181,0.1099,0.0823,0.1403,0.0532,0.1492,0.199,11.317,52.087,0.243,487.427,4679342.882,0.3371,0,0.338,13.122,0,0,8.57,0,70,91,7,75,90,61,55
06001432700,California,Alameda County,2755,1,1.4198,0.4755,0.2323,0.1283,0.0766,0.05,0.1171,0.0356,0.1695,0.1446,11.35,52.513,0.183,428.264,5074629.379,0.7641,0,0.298,8.819,0,0,9.261,0,54,91,9,59,92,68,9
06001432800,California,Alameda County,3862,0,1.4088,0.6292,0.1341,0.0494,0.0811,0.0581,0.0868,0.03,0.2784,0.1641,11.38,53.87,0.183,381.983,5617685.374,0.4019,0,0.302,7.582,0,0,7.807,0,54,91,16,59,93,53,21
06001433000,California,Alameda County,3799,4,1.6825,0.6449,0.2254,0.0401,0.1137,0.1196,0.1297,0.0713,0.2085,0.1754,11.343,53.094,0.183,421.238,6242716.354,0.7713,0,0.351,8.33,0,5.561,9.269,0,64,91,12,59,94,68,31
06001433102,California,Alameda County,4445,4,1.8184,0.9253,0.1039,0.0129,0.0744,0.1802,0.1726,0.0324,0.1615,0.1949,11.316,53.416,0.251,412.092,5498465.274,0.5372,0,0.42,8.542,0,26.301,10.211,0,68,91,14,76,93,76,51
06001433103,California,Alameda County,3552,7,2.3938,0.8708,0.3494,0.0657,0.172,0.1729,0.184,0.0096,0.1399,0.2123,11.31,52.934,0.191,440.969,5149543.76,0.4648,0,0.42,8.651,0,23.894,9.968,0,82,91,11,61,92,74,68
06001433104,California,Alameda County,4398,5,2.113,0.7631,0.3118,0.0328,0.1897,0.106,0.1859,0.0489,0.1851,0.1744,11.311,52.422,0.227,479.991,4988426.346,0.2396,0,0.371,10.071,0,0,9.808,0,76,91,8,71,91,73,30
06001433200,California,Alameda County,8120,7,2.4605,0.8979,0.3573,0.0493,0.1514,0.2423,0.2001,0.0313,0.1714,0.1682,11.283,52.549,0.282,451.687,6482921.583,0.4366,0,0.445,9.531,0,27.662,10.04,0,84,91,9,81,95,75,24
06001433300,California,Alameda County,7367,4,1.7662,0.8161,0.1515,0.0786,0.1691,0.1801,0.2117,0.0186,0.1902,0.1805,11.239,51.942,0.258,519.554,4774422.891,0.8492,0,0.473,9.271,0,27.035,7.974,0,67,91,6,77,91,55,37
06001433400,California,Alameda County,6040,2,1.6497,0.8659,0.078,0.0331,0.0917,0.159,0.1263,0.056,0.1881,0.1231,11.145,51.182,0.255,540.755,3156397.809,0.0977,0,0.495,8.741,0,29.577,6.763,0,63,91,3,77,83,42,3
06001433500,California,Alameda County,4311,5,1.9445,0.7499,0.2577,0.0831,0.0738,0.2293,0.129,0.01,0.196,0.1662,11.209,52.16,0.262,473.336,3513311.647,0.7021,0,0.479,8.806,0,32.182,7.261,0,72,91,7,78,86,48,23
06001433600,California,Alameda County,5844,4,1.787,0.7166,0.2201,0.036,0.1071,0.2208,0.1893,0.0371,0.2238,0.1631,11.253,52.875,0.263,443.025,4740882.01,0.5352,0,0.471,10.629,0,32.307,8.669,0,67,91,11,78,91,62,20
06001433700,California,Alameda County,3125,7,2.3134,0.8746,0.3174,0.0502,0.2007,0.0888,0.2659,0.0726,0.103,0.1887,11.33,54.861,0.319,364.083,7017939.458,0.5556,0,0.504,9.465,0,31.875,10.328,0,80,91,21,85,96,77,45
06001433801,California,Alameda County,3528,6,2.3224,0.9127,0.2974,0.0903,0.0903,0.0774,0.2552,0.0507,0.1386,0.1528,11.364,54.063,0.235,376.293,6265906.545,0.5112,0,0.391,7.515,0,25.443,10.27,0,81,91,17,73,94,77,13
06001433802,California,Alameda County,4301,5,1.9185,0.9209,0.1435,0.0372,0.0739,0.1803,0.093,0.0446,0.1767,0.1528,11.327,54.109,0.32,381.941,5852424.191,0.5554,0,0.418,8.717,0,28.741,10.186,0,71,91,17,85,93,76,13
